SQLDATE,DATEADDED,MonthYear,Year,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,AvgTone,NumMentions,NumSources,NumArticles,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,event_date,event_month,event_quarter,event_root_label,tone_category,stability_category,propagation_delay_days,source_domain,is_crisis_period,benin_role,actor1_type_label,actor2_type_label,quad_class_label
2025-01-20,2025-01-20,202501,2025,BENIN,BEN,,BENIN CITY,NGA,,1,051,051,05,1,3.4,6.06060606060607,5,1,5,Benin,BN,9.5,2.25,https://guardian.ng/news/nigeria/metro/clerics-pray-for-nigeria-in-benin/,2025-01-20,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,guardian.ng,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-20,2025-01-20,202501,2025,BENIN,BEN,,BENIN,BEN,,0,010,010,01,1,0.0,6.06060606060607,10,1,10,Benin,BN,9.5,2.25,https://guardian.ng/news/nigeria/metro/clerics-pray-for-nigeria-in-benin/,2025-01-20,1,2025Q1,Déclaration publique,Positif,Neutre,0,guardian.ng,False,Mixte,Non identifié,Non identifié,Coopération verbale
2025-01-20,2025-01-20,202501,2025,GOVERNMENT,,GOV,BENIN CITY,NGA,,1,173,173,17,4,-5.0,1.48148148148149,10,1,10,Benin,BN,9.5,2.25,https://punchng.com/edo-unveils-waste-management-equipment/,2025-01-20,1,2025Q1,Assaut,Neutre,Déstabilisant,0,punchng.com,False,Contexte,Gouvernement,Non identifié,Conflit matériel
2025-01-21,2025-01-21,202501,2025,BENIN CITY,NGA,,PRESIDENT,,GOV,1,173,173,17,4,-5.0,5.31400966183575,4,1,4,Benin,BN,9.5,2.25,https://tribuneonlineng.com/2027-okpebholo-promises-tinubu-100-percent-votes-in-edo/,2025-01-21,1,2025Q1,Assaut,Positif,Déstabilisant,0,tribuneonlineng.com,False,Contexte,Non identifié,Gouvernement,Conflit matériel
2025-01-20,2025-01-20,202501,2025,TOGO,TGO,,BENIN,BEN,,1,061,061,06,2,6.4,0.29850746268656,8,1,8,Togo,TO,8.0,1.166667,https://www.esi-africa.com/renewable-energy/asec-urges-ghana-to-focus-on-sustainable-energy-for-growth/,2025-01-20,1,2025Q1,Coopération,Neutre,Stabilisant,0,esi-africa.com,False,Spectateur,Non identifié,Non identifié,Coopération matérielle
2025-01-20,2025-01-20,202501,2025,BURKINA FASO,BFA,,BENIN,BEN,,1,061,061,06,2,6.4,0.29850746268656,8,1,8,Togo,TO,8.0,1.166667,https://www.esi-africa.com/renewable-energy/asec-urges-ghana-to-focus-on-sustainable-energy-for-growth/,2025-01-20,1,2025Q1,Coopération,Neutre,Stabilisant,0,esi-africa.com,False,Spectateur,Non identifié,Non identifié,Coopération matérielle
2025-01-20,2025-01-20,202501,2025,BENIN,BEN,,ABUJA,NGA,,1,040,040,04,1,1.0,3.42105263157895,2,1,2,Ghana,GH,8.0,-2.0,https://dailytrust.com/speaker-abbas-leads-discourse-on-food-security-at-22nd-daily-trust-dialogue/,2025-01-20,1,2025Q1,Consultation,Positif,Neutre,0,dailytrust.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-20,2025-01-20,202501,2025,NIGERIA,NGA,GOV,NIGERIA,NGA,,0,145,145,14,3,-7.5,-3.36574420344054,4,1,4,Benin,BN,9.5,2.25,https://africasacountry.com/2025/01/bring-back-ngonnso,2025-01-20,1,2025Q1,Protestation,Négatif,Déstabilisant,0,africasacountry.com,True,Contexte,Gouvernement,Non identifié,Conflit verbal
2025-01-21,2025-01-21,202501,2025,BENIN,BEN,,ABUJA,NGA,,1,040,040,04,1,1.0,3.69393139841689,2,1,2,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,9.08333,7.53333,https://dailytrust.com/abbas-leads-discourse-on-food-security-at-22nd-daily-trust-dialogue/,2025-01-21,1,2025Q1,Consultation,Positif,Neutre,0,dailytrust.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-21,2025-01-21,202501,2025,BENIN,BEN,,ABUJA,NGA,,1,040,040,04,1,1.0,3.11173974540311,2,1,2,Benin,BN,9.5,2.25,https://leadership.ng/speaker-abbas-leads-discourse-on-food-security-at-22nd-daily-trust-dialogue/,2025-01-21,1,2025Q1,Consultation,Positif,Neutre,0,leadership.ng,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-21,2025-01-21,202501,2025,NIGERIA,NGA,,BENIN,BEN,,1,090,090,09,2,-2.0,3.69393139841689,3,1,3,"Kaduna, Kaduna, Nigeria",NI,10.5231,7.44028,https://dailytrust.com/abbas-leads-discourse-on-food-security-at-22nd-daily-trust-dialogue/,2025-01-21,1,2025Q1,Sanctions économiques,Positif,Neutre,0,dailytrust.com,False,Spectateur,Non identifié,Non identifié,Coopération matérielle
2025-01-20,2025-01-20,202501,2025,BENIN,BEN,,ABUJA,NGA,,1,040,040,04,1,1.0,3.42105263157895,2,1,2,"Kaduna, Kaduna, Nigeria",NI,10.5231,7.44028,https://dailytrust.com/speaker-abbas-leads-discourse-on-food-security-at-22nd-daily-trust-dialogue/,2025-01-20,1,2025Q1,Consultation,Positif,Neutre,0,dailytrust.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-20,2025-01-20,202501,2025,NIGERIA,NGA,,BENIN,BEN,GOV,1,051,051,05,1,3.4,4.72972972972973,2,1,2,"Edo State, Edo, Nigeria",NI,6.5,6.0,https://politicsnigeria.com/well-give-tinubu-more-than-100-votes-in-2027-edo-governor-okpebholo/,2025-01-20,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,politicsnigeria.com,False,Spectateur,Non identifié,Gouvernement,Coopération verbale
2025-01-20,2025-01-20,202501,2025,BENIN,BEN,,CONGRESS,,LEG,1,017,017,01,1,0.0,6.8421052631579,2,1,2,"Edo State, Edo, Nigeria",NI,6.5,6.0,https://dailytrust.com/edojobs-to-train-25000-youths-in-skills-in-2025/,2025-01-20,1,2025Q1,Déclaration publique,Positif,Neutre,0,dailytrust.com,False,Acteur,Non identifié,Parlement / Législatif,Coopération verbale
2025-01-20,2025-01-20,202501,2025,BURKINA FASO,BFA,,BENIN,BEN,,1,061,061,06,2,6.4,0.29850746268656,2,1,2,Togo,TO,8.0,1.166667,https://www.esi-africa.com/renewable-energy/asec-urges-ghana-to-focus-on-sustainable-energy-for-growth/,2025-01-20,1,2025Q1,Coopération,Neutre,Stabilisant,0,esi-africa.com,False,Spectateur,Non identifié,Non identifié,Coopération matérielle
2025-01-20,2025-01-20,202501,2025,TOGO,TGO,,BENIN,BEN,,1,061,061,06,2,6.4,0.29850746268656,2,1,2,Togo,TO,8.0,1.166667,https://www.esi-africa.com/renewable-energy/asec-urges-ghana-to-focus-on-sustainable-energy-for-growth/,2025-01-20,1,2025Q1,Coopération,Neutre,Stabilisant,0,esi-africa.com,False,Spectateur,Non identifié,Non identifié,Coopération matérielle
2025-05-29,2025-05-29,202505,2025,BENIN,BEN,,NIGER,NER,,1,112,112,11,3,-2.0,-2.17983651226158,10,1,10,"Niamey, Niamey, Niger",NG,13.5167,2.11667,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres,2025-05-29,5,2025Q2,Désapprobation,Négatif,Neutre,0,afrik.com,False,Acteur,Non identifié,Non identifié,Conflit verbal
2025-05-29,2025-05-29,202505,2025,NIGER,NER,GOV,NIGER,NER,,1,040,040,04,1,1.0,-2.17983651226158,6,1,6,Benin,BN,9.5,2.25,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres,2025-05-29,5,2025Q2,Consultation,Négatif,Neutre,0,afrik.com,False,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-05-29,2025-05-29,202505,2025,FRENCH,FRA,,NIGER,NER,GOV,1,042,042,04,1,1.9,-2.17983651226158,8,1,8,Benin,BN,9.5,2.25,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres,2025-05-29,5,2025Q2,Consultation,Négatif,Neutre,0,afrik.com,False,Contexte,Non identifié,Gouvernement,Coopération verbale
2025-05-29,2025-05-29,202505,2025,NIGER,NER,GOV,NIGER,NER,,1,040,040,04,1,1.0,-2.17983651226158,2,1,2,Benin,BN,9.5,2.25,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres,2025-05-29,5,2025Q2,Consultation,Négatif,Neutre,0,afrik.com,False,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-05-29,2025-05-29,202505,2025,NIGER,NER,GOV,FRENCH,FRA,,1,043,043,04,1,2.8,-2.17983651226158,8,1,8,Benin,BN,9.5,2.25,https://www.afrik.com/alassane-ouattara-et-ali-mahaman-lamine-zeine-une-poignee-de-main-pas-comme-les-autres,2025-05-29,5,2025Q2,Consultation,Négatif,Neutre,0,afrik.com,False,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,BENIN,BEN,,,,,1,043,043,04,1,2.8,3.41880341880342,10,1,10,Benin,BN,9.5,2.25,https://lanouvelletribune.info/2025/02/choiseul-africa-summit-2025-au-benin-le-programme-et-les-enjeux-devoiles/,2025-02-23,2,2025Q1,Consultation,Positif,Neutre,0,lanouvelletribune.info,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,NEWSPAPER,,MED,,,,1,020,020,02,1,3.0,0.51194539249147,3,1,3,Benin,BN,9.5,2.25,https://www.nationalaccordnewspaper.com/nma-calls-for-effective-use-of-healthcare-budget/,2025-02-23,2,2025Q1,Appel / Demande,Neutre,Neutre,0,nationalaccordnewspaper.com,False,Contexte,Médias,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,THE OPPOSITION,,OPP,,,,1,120,120,12,3,-4.0,1.40186915887851,10,1,10,Benin,BN,9.5,2.25,https://lanouvelletribune.info/2025/02/liste-electorale-informatisee-au-benin-les-assurances-de-lanip-sur-sa-fiabilite/,2025-02-23,2,2025Q1,Rejet,Neutre,Déstabilisant,0,lanouvelletribune.info,False,Contexte,Opposition politique,Non identifié,Conflit verbal
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,,,,1,190,190,19,4,-10.0,-3.95256916996048,10,1,10,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-train-160-personnel-on-combat-operations-in-edo/,2025-02-23,2,2025Q1,Violence de masse,Négatif,Déstabilisant,0,dailypost.ng,True,Contexte,Police,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,BENIN CITY,NGA,MED,,,,1,030,030,03,1,4.0,-3.95256916996048,3,1,3,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-train-160-personnel-on-combat-operations-in-edo/,2025-02-23,2,2025Q1,Expression d'intention,Négatif,Stabilisant,0,dailypost.ng,False,Contexte,Médias,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,BENIN,BEN,,,,,0,010,010,01,1,0.0,-7.16417910447761,2,1,2,Benin,BN,9.5,2.25,https://punchng.com/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Déclaration publique,Négatif,Neutre,0,punchng.com,True,Acteur,Non identifié,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,,,,0,010,010,01,1,0.0,-7.16417910447761,4,1,4,Benin,BN,9.5,2.25,https://punchng.com/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Déclaration publique,Négatif,Neutre,0,punchng.com,True,Contexte,Police,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,,,,0,073,073,07,2,7.4,-7.16417910447761,5,1,5,Benin,BN,9.5,2.25,https://punchng.com/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Aide matérielle,Négatif,Stabilisant,0,punchng.com,True,Contexte,Police,Non identifié,Coopération matérielle
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,,,,1,173,173,17,4,-5.0,-7.16417910447761,10,1,7,Benin,BN,9.5,2.25,https://punchng.com/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Assaut,Négatif,Déstabilisant,0,punchng.com,True,Contexte,Police,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,,,,0,111,111,11,3,-2.0,-7.63052208835343,7,1,7,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-arrest-man-for-allegedly-killing-wife-in-edo/,2025-02-23,2,2025Q1,Désapprobation,Négatif,Neutre,0,dailypost.ng,True,Contexte,Police,Non identifié,Conflit verbal
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,,,,0,073,073,07,2,7.4,-7.63052208835343,5,1,5,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-arrest-man-for-allegedly-killing-wife-in-edo/,2025-02-23,2,2025Q1,Aide matérielle,Négatif,Stabilisant,0,dailypost.ng,True,Contexte,Police,Non identifié,Coopération matérielle
2025-02-23,2025-02-23,202502,2025,HOSPITAL,,HLH,,,,0,043,043,04,1,2.8,-7.63052208835343,10,1,10,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-arrest-man-for-allegedly-killing-wife-in-edo/,2025-02-23,2,2025Q1,Consultation,Négatif,Neutre,0,dailypost.ng,True,Contexte,Santé,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,BENIN,BEN,,NIGERIA,NGA,,1,042,042,04,1,1.9,1.79948586118252,10,1,10,Benin,BN,9.5,2.25,https://www.vandaagenmorgen.nl/nieuws/11682/benin-bronzen-terug-naar-nigeria-minister-bruins-het-is-goed-dat-ze-terug-gaan-ook-rotterdam-doet-mee,2025-02-23,2,2025Q1,Consultation,Neutre,Neutre,0,vandaagenmorgen.nl,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,NIGERIA,NGA,,BENIN,BEN,,1,043,043,04,1,2.8,1.79948586118252,20,1,10,Benin,BN,9.5,2.25,https://www.vandaagenmorgen.nl/nieuws/11682/benin-bronzen-terug-naar-nigeria-minister-bruins-het-is-goed-dat-ze-terug-gaan-ook-rotterdam-doet-mee,2025-02-23,2,2025Q1,Consultation,Neutre,Neutre,0,vandaagenmorgen.nl,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,,,,BENIN,BEN,,1,042,042,04,1,1.9,3.41880341880342,10,1,10,Benin,BN,9.5,2.25,https://lanouvelletribune.info/2025/02/choiseul-africa-summit-2025-au-benin-le-programme-et-les-enjeux-devoiles/,2025-02-23,2,2025Q1,Consultation,Positif,Neutre,0,lanouvelletribune.info,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,NIGERIAN,NGA,HLH,GOVERNMENT,,GOV,1,0234,023,02,1,3.4,0.51194539249147,3,1,3,Benin,BN,9.5,2.25,https://www.nationalaccordnewspaper.com/nma-calls-for-effective-use-of-healthcare-budget/,2025-02-23,2,2025Q1,Appel / Demande,Neutre,Stabilisant,0,nationalaccordnewspaper.com,False,Contexte,Santé,Gouvernement,Coopération verbale
2025-02-23,2025-02-23,202502,2025,COMPANIES,,BUS,COTONOU,BEN,,1,020,020,02,1,3.0,-2.0,10,1,10,Benin,BN,9.5,2.25,http://www.24haubenin.info/?HAPAG-Lloyd-condamnee-a-payer-213-millions-F-de-dommages-interets,2025-02-23,2,2025Q1,Appel / Demande,Neutre,Neutre,0,24haubenin.info,False,Spectateur,Entreprise,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,COMPANIES,,BUS,COTONOU,BEN,,1,173,173,17,4,-5.0,-2.0,10,1,10,Benin,BN,9.5,2.25,http://www.24haubenin.info/?HAPAG-Lloyd-condamnee-a-payer-213-millions-F-de-dommages-interets,2025-02-23,2,2025Q1,Assaut,Neutre,Déstabilisant,0,24haubenin.info,False,Spectateur,Entreprise,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,,,,BENIN,BEN,,1,173,173,17,4,-5.0,-6.11620795107034,3,1,3,Benin,BN,9.5,2.25,https://leadership.ng/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Assaut,Négatif,Déstabilisant,0,leadership.ng,True,Spectateur,Non identifié,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,BENIN,BEN,,1,190,190,19,4,-10.0,-6.11620795107034,4,1,4,Benin,BN,9.5,2.25,https://leadership.ng/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Violence de masse,Négatif,Déstabilisant,0,leadership.ng,True,Spectateur,Police,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,BENIN CITY,NGA,,1,173,173,17,4,-5.0,-6.11620795107034,3,1,3,Benin,BN,9.5,2.25,https://leadership.ng/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Assaut,Négatif,Déstabilisant,0,leadership.ng,True,Contexte,Police,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,BENIN CITY,NGA,,1,190,190,19,4,-10.0,-6.11620795107034,3,1,3,Benin,BN,9.5,2.25,https://leadership.ng/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Violence de masse,Négatif,Déstabilisant,0,leadership.ng,True,Contexte,Police,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,BENIN CITY,NGA,MED,BENIN,BEN,,1,030,030,03,1,4.0,-3.95256916996048,2,1,2,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-train-160-personnel-on-combat-operations-in-edo/,2025-02-23,2,2025Q1,Expression d'intention,Négatif,Stabilisant,0,dailypost.ng,False,Spectateur,Médias,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,BENIN CITY,NGA,MED,PUBLIC RELATIONS OFFICER,,GOV,1,030,030,03,1,4.0,-3.95256916996048,5,1,5,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-train-160-personnel-on-combat-operations-in-edo/,2025-02-23,2,2025Q1,Expression d'intention,Négatif,Stabilisant,0,dailypost.ng,False,Contexte,Médias,Gouvernement,Coopération verbale
2025-02-23,2025-02-23,202502,2025,BENIN,BEN,,POLICE,,COP,0,111,111,11,3,-2.0,-7.16417910447761,4,1,4,Benin,BN,9.5,2.25,https://punchng.com/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Désapprobation,Négatif,Neutre,0,punchng.com,True,Acteur,Non identifié,Police,Conflit verbal
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,BENIN,BEN,,0,010,010,01,1,0.0,-7.16417910447761,1,1,1,Benin,BN,9.5,2.25,https://punchng.com/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Déclaration publique,Négatif,Neutre,0,punchng.com,True,Spectateur,Police,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,BENIN,BEN,,1,173,173,17,4,-5.0,-7.16417910447761,5,1,4,Benin,BN,9.5,2.25,https://punchng.com/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Assaut,Négatif,Déstabilisant,0,punchng.com,True,Spectateur,Police,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,POLICE OFFICER,,COP,RESIDENTS,,CVL,1,190,190,19,4,-10.0,-7.16417910447761,5,1,5,Benin,BN,9.5,2.25,https://punchng.com/police-arrest-husband-over-wifes-death-in-edo/,2025-02-23,2,2025Q1,Violence de masse,Négatif,Déstabilisant,0,punchng.com,True,Contexte,Police,Civil / Population,Conflit matériel
2025-02-23,2025-02-23,202502,2025,,,,MEDIA,,MED,1,051,051,05,1,3.4,4.01337792642141,10,1,10,Benin,BN,9.5,2.25,https://visages-du-benin.com/benin-lex-ministre-de-lenergie-dona-j-claude-houssou-apres-sa-sortie-du-gouvernement-il-y-a-un-temps-pour-tout/,2025-02-23,2,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,visages-du-benin.com,False,Contexte,Non identifié,Médias,Coopération verbale
2025-02-23,2025-02-23,202502,2025,,,,HOSPITAL,,HLH,0,042,042,04,1,1.9,-7.63052208835343,10,1,10,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-arrest-man-for-allegedly-killing-wife-in-edo/,2025-02-23,2,2025Q1,Consultation,Négatif,Neutre,0,dailypost.ng,True,Contexte,Non identifié,Santé,Coopération verbale
2025-02-23,2025-02-23,202502,2025,BENIN,BEN,,BENIN CITY,NGA,,1,010,010,01,1,0.0,-7.63052208835343,4,1,4,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-arrest-man-for-allegedly-killing-wife-in-edo/,2025-02-23,2,2025Q1,Déclaration publique,Négatif,Neutre,0,dailypost.ng,True,Acteur,Non identifié,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,POLICE,,COP,BENIN,BEN,,0,111,111,11,3,-2.0,-7.63052208835343,3,1,3,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-arrest-man-for-allegedly-killing-wife-in-edo/,2025-02-23,2,2025Q1,Désapprobation,Négatif,Neutre,0,dailypost.ng,True,Spectateur,Police,Non identifié,Conflit verbal
2025-02-23,2025-02-23,202502,2025,COMMANDER,,MIL,BENIN CITY,NGA,,1,040,040,04,1,1.0,-9.18918918918918,10,1,10,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/court-jails-woman-two-years-for-human-trafficking/,2025-02-23,2,2025Q1,Consultation,Négatif,Neutre,0,dailypost.ng,True,Contexte,Militaire,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,BENIN CITY,NGA,,BENIN,BEN,,1,073,073,07,2,7.4,-7.63052208835343,4,1,4,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-arrest-man-for-allegedly-killing-wife-in-edo/,2025-02-23,2,2025Q1,Aide matérielle,Négatif,Stabilisant,0,dailypost.ng,True,Spectateur,Non identifié,Non identifié,Coopération matérielle
2025-02-23,2025-02-23,202502,2025,BENIN CITY,NGA,,BENIN,BEN,,1,173,173,17,4,-5.0,-7.63052208835343,4,1,4,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/police-arrest-man-for-allegedly-killing-wife-in-edo/,2025-02-23,2,2025Q1,Assaut,Négatif,Déstabilisant,0,dailypost.ng,True,Spectateur,Non identifié,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,BENIN CITY,NGA,,COMMANDER,,MIL,1,040,040,04,1,1.0,-9.18918918918918,10,1,10,Benin,BN,9.5,2.25,https://dailypost.ng/2025/02/23/court-jails-woman-two-years-for-human-trafficking/,2025-02-23,2,2025Q1,Consultation,Négatif,Neutre,0,dailypost.ng,True,Contexte,Non identifié,Militaire,Coopération verbale
2025-02-23,2025-02-23,202502,2025,BENIN,BEN,,POLICE,,COP,1,190,190,19,4,-10.0,-7.14285714285714,1,1,1,"Marsaxlokk, Marsaxlokk, Malta",MT,35.8419,14.5431,https://timesofmalta.com/article/10-found-living-malta-illegally.1105629,2025-02-23,2,2025Q1,Violence de masse,Négatif,Déstabilisant,0,timesofmalta.com,True,Acteur,Non identifié,Police,Conflit matériel
2025-02-23,2025-02-23,202502,2025,BENIN,BEN,,MALTA,MLT,,1,190,190,19,4,-10.0,-7.14285714285714,4,1,4,"Marsaxlokk, Marsaxlokk, Malta",MT,35.8419,14.5431,https://timesofmalta.com/article/10-found-living-malta-illegally.1105629,2025-02-23,2,2025Q1,Violence de masse,Négatif,Déstabilisant,0,timesofmalta.com,True,Acteur,Non identifié,Non identifié,Conflit matériel
2025-02-23,2025-02-23,202502,2025,LONDON,GBR,,NIGERIA,NGA,,1,042,042,04,1,1.9,1.79948586118252,8,1,8,Benin,BN,9.5,2.25,https://www.vandaagenmorgen.nl/nieuws/11682/benin-bronzen-terug-naar-nigeria-minister-bruins-het-is-goed-dat-ze-terug-gaan-ook-rotterdam-doet-mee,2025-02-23,2,2025Q1,Consultation,Neutre,Neutre,0,vandaagenmorgen.nl,False,Contexte,Non identifié,Non identifié,Coopération verbale
2025-02-23,2025-02-23,202502,2025,BRITISH,GBR,,BRITISH,GBR,GOV,1,120,120,12,3,-4.0,1.79948586118252,2,1,2,Benin,BN,9.5,2.25,https://www.vandaagenmorgen.nl/nieuws/11682/benin-bronzen-terug-naar-nigeria-minister-bruins-het-is-goed-dat-ze-terug-gaan-ook-rotterdam-doet-mee,2025-02-23,2,2025Q1,Rejet,Neutre,Déstabilisant,0,vandaagenmorgen.nl,False,Contexte,Non identifié,Gouvernement,Conflit verbal
2025-02-23,2025-02-23,202502,2025,NIGERIA,NGA,,LONDON,GBR,,1,043,043,04,1,2.8,1.79948586118252,8,1,8,Benin,BN,9.5,2.25,https://www.vandaagenmorgen.nl/nieuws/11682/benin-bronzen-terug-naar-nigeria-minister-bruins-het-is-goed-dat-ze-terug-gaan-ook-rotterdam-doet-mee,2025-02-23,2,2025Q1,Consultation,Neutre,Neutre,0,vandaagenmorgen.nl,False,Contexte,Non identifié,Non identifié,Coopération verbale
2025-04-27,2025-04-27,202504,2025,AUTHORITIES,,GOV,,,,1,190,190,19,4,-10.0,-10.4166666666667,10,1,10,"Alibori, Alibori, Benin",BN,11.3333,2.91667,https://www.maravipost.com/benin-says-54-soldiers-killed-in-islamic-militant-attack/,2025-04-27,4,2025Q2,Violence de masse,Négatif,Déstabilisant,0,maravipost.com,True,Contexte,Gouvernement,Non identifié,Conflit matériel
2025-04-27,2025-04-27,202504,2025,COTONOU,BEN,,,,,1,046,046,04,1,7.0,1.19047619047619,10,1,10,Benin,BN,9.5,2.25,https://lanouvelletribune.info/2025/04/benin-la-reunification-de-leglise-du-christianisme-celeste-en-marche/,2025-04-27,4,2025Q2,Consultation,Neutre,Stabilisant,0,lanouvelletribune.info,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-04-27,2025-04-27,202504,2025,CATHOLIC,,,,,,1,051,051,05,1,3.4,2.00892857142857,10,1,10,Benin,BN,9.5,2.25,https://www.pagina12.com.ar/821364-adios-padre-maestro-y-poeta,2025-04-27,4,2025Q2,Engagement / Soutien,Positif,Stabilisant,0,pagina12.com.ar,False,Contexte,Non identifié,Non identifié,Coopération verbale
2025-04-27,2025-04-27,202504,2025,MINISTRY,,GOV,,,,1,010,010,01,1,0.0,-13.8888888888889,10,1,10,Benin,BN,9.5,2.25,https://www.khaleejtimes.com/uae/uae-condemns-terrorist-attack-in-benin,2025-04-27,4,2025Q2,Déclaration publique,Négatif,Neutre,0,khaleejtimes.com,True,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-04-27,2025-04-27,202504,2025,MINISTRY,,GOV,,,,1,018,018,01,1,3.4,-13.8888888888889,10,1,10,Benin,BN,9.5,2.25,https://www.khaleejtimes.com/uae/uae-condemns-terrorist-attack-in-benin,2025-04-27,4,2025Q2,Déclaration publique,Négatif,Stabilisant,0,khaleejtimes.com,True,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-04-27,2025-04-27,202504,2025,BENIN,BEN,,,,,0,010,010,01,1,0.0,-4.47266703478741,2,1,2,Benin,BN,9.5,2.25,https://punchng.com/how-lagos-scavengers-resell-wigs-from-dumpsites/,2025-04-27,4,2025Q2,Déclaration publique,Négatif,Neutre,0,punchng.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
